product_id,product_name,category,pzn,price,package_size,stock_quantity,expiry_date,description,prescription_needed,drug_interactions
1414,Abbott Sanitary Pads Pack,Sanitary,90268079,1180.97,Standard Pack,442,2027-09-19,Women hygiene product,No,Not Applicable
1415,Mankind Cetirizine 10mg,Medicine,62049575,1173.17,Standard Pack,371,2028-03-15,Allergy relief,No,May interact with Metformin
1416,Dr Reddy's Face Masks Pack,Sanitary,61100987,270.86,Standard Pack,137,2027-06-25,Protective face masks,No,Not Applicable
1417,Dr Reddy's Moisturizing Cream,Skincare,18491573,267.47,Standard Pack,141,2027-10-26,Hydrates dry skin,No,Not Applicable
1418,Sun Pharma Moisturizing Cream,Skincare,58469365,392.52,Standard Pack,126,2028-08-28,Hydrates dry skin,No,Not Applicable
1419,Abbott Foot Care Cream,Body Care,36246038,697.64,Standard Pack,69,2027-06-28,Cracked heel treatment,No,Not Applicable
1420,Zydus Pantoprazole 40mg,Medicine,93240786,582.24,Standard Pack,441,2027-07-24,Acidity treatment,Yes,No major interactions reported
1421,Abbott Moisturizing Cream,Skincare,28270317,464.64,Standard Pack,308,2028-08-01,Hydrates dry skin,No,Not Applicable
1422,Zydus Iron Folic Acid,Supplement,33842070,1447.57,Standard Pack,495,2027-07-13,Iron deficiency treatment,No,Not Applicable
1423,Abbott Moisturizing Cream,Skincare,42537638,502.31,Standard Pack,143,2028-11-02,Hydrates dry skin,No,Not Applicable
1424,Sun Pharma Hand Sanitizer,Body Care,85678734,315.7,Standard Pack,279,2027-02-21,Alcohol-based hand cleaner,No,Not Applicable
1425,Alkem Sanitary Pads Pack,Sanitary,38138531,668.91,Standard Pack,149,2028-07-30,Women hygiene product,No,Not Applicable
1426,Alkem Pantoprazole 40mg,Medicine,28680305,957.34,Standard Pack,123,2027-05-06,Acidity treatment,Yes,May interact with Metformin
1427,Sun Pharma Medicated Soap,Body Care,70272714,1486.24,Standard Pack,245,2028-04-08,Skin infection protection,No,Not Applicable
1428,Glenmark Foot Care Cream,Body Care,66143368,824.59,Standard Pack,404,2027-08-24,Cracked heel treatment,No,Not Applicable
1429,Sun Pharma Face Masks Pack,Sanitary,24679315,1158.05,Standard Pack,336,2028-07-01,Protective face masks,No,Not Applicable
1430,Abbott Sunscreen SPF 50,Skincare,15945401,853.57,Standard Pack,330,2028-07-14,UV protection lotion,No,Not Applicable
1431,Mankind Hand Sanitizer,Body Care,24219637,35.61,Standard Pack,132,2027-04-05,Alcohol-based hand cleaner,No,Not Applicable
1432,Glenmark Face Masks Pack,Sanitary,87915846,1037.74,Standard Pack,113,2027-11-20,Protective face masks,No,Not Applicable
1433,Alkem Moisturizing Cream,Skincare,88999206,1041.85,Standard Pack,77,2027-08-09,Hydrates dry skin,No,Not Applicable
1434,Sun Pharma Insulin Glargine,Medicine,49652241,635.64,Standard Pack,492,2026-11-16,Long-acting insulin,Yes,Avoid with Warfarin
1435,Torrent Omega 3 Fish Oil,Supplement,56045630,693.89,Standard Pack,105,2028-02-05,Heart health supplement,No,Not Applicable
1436,Alkem Hand Sanitizer,Body Care,23102741,668.49,Standard Pack,356,2027-11-27,Alcohol-based hand cleaner,No,Not Applicable
1437,Torrent Cetaphil Cleanser,Skincare,15997257,1219.08,Standard Pack,58,2026-09-13,Gentle skin cleanser,No,Not Applicable
1438,Dr Reddy's Cetaphil Cleanser,Skincare,42737441,783.67,Standard Pack,282,2027-01-31,Gentle skin cleanser,No,Not Applicable
1439,Mankind Aloe Vera Gel,Skincare,72015859,363.15,Standard Pack,207,2028-05-26,Soothing skin gel,No,Not Applicable
1440,Mankind Multivitamin Capsules,Supplement,63094168,63.2,Standard Pack,314,2027-03-11,General dietary supplement,No,Not Applicable
1441,Mankind Foot Care Cream,Body Care,62188655,26.59,Standard Pack,109,2027-03-19,Cracked heel treatment,No,Not Applicable
1442,Abbott Cetaphil Cleanser,Skincare,23656928,1203.26,Standard Pack,274,2027-02-28,Gentle skin cleanser,No,Not Applicable
1443,Lupin Acne Control Gel,Skincare,71411378,188.65,Standard Pack,343,2028-01-04,Reduces acne and pimples,No,Not Applicable
1444,Abbott Adult Diapers,Sanitary,62162278,924.74,Standard Pack,300,2026-12-15,Incontinence protection,No,Not Applicable
1445,Alkem Acne Control Gel,Skincare,92861016,275.34,Standard Pack,344,2028-08-12,Reduces acne and pimples,No,Not Applicable
1446,Abbott Aloe Vera Gel,Skincare,21375216,1014.72,Standard Pack,160,2026-12-19,Soothing skin gel,No,Not Applicable
1447,Sun Pharma Omega 3 Fish Oil,Supplement,34567819,572.49,Standard Pack,72,2028-01-26,Heart health supplement,No,Not Applicable
1448,Abbott Medicated Soap,Body Care,28504235,870.71,Standard Pack,216,2027-02-27,Skin infection protection,No,Not Applicable
1449,Dr Reddy's Foot Care Cream,Body Care,84479105,266.96,Standard Pack,147,2027-01-11,Cracked heel treatment,No,Not Applicable
1450,Alkem Omega 3 Fish Oil,Supplement,93135800,99.34,Standard Pack,183,2026-08-30,Heart health supplement,No,Not Applicable
1451,Lupin Antiseptic Liquid,Body Care,61532114,1446.47,Standard Pack,258,2028-06-19,Kills germs and bacteria,No,Not Applicable
1452,Alkem Medicated Soap,Body Care,65784972,1071.01,Standard Pack,227,2028-01-03,Skin infection protection,No,Not Applicable
1453,Abbott Vitamin D3 60000 IU,Supplement,14142053,1197.9,Standard Pack,112,2027-06-16,Vitamin D supplement,No,Not Applicable
1454,Lupin Cetirizine 10mg,Medicine,82156607,447.23,Standard Pack,399,2027-12-02,Allergy relief,No,Consult doctor if taking BP medication
1455,Glenmark Foot Care Cream,Body Care,25194922,867.62,Standard Pack,137,2028-10-22,Cracked heel treatment,No,Not Applicable
1456,Glenmark Adult Diapers,Sanitary,15584869,1144.81,Standard Pack,225,2028-03-02,Incontinence protection,No,Not Applicable
1457,Sun Pharma Iron Folic Acid,Supplement,97734330,1131.99,Standard Pack,152,2026-09-23,Iron deficiency treatment,No,Not Applicable
1458,Zydus Hand Sanitizer,Body Care,21674661,669.82,Standard Pack,60,2028-10-23,Alcohol-based hand cleaner,No,Not Applicable
1459,Abbott Multivitamin Capsules,Supplement,57060874,1294.35,Standard Pack,312,2028-05-29,General dietary supplement,No,Not Applicable
1460,Abbott Antiseptic Liquid,Body Care,28687800,1181.58,Standard Pack,416,2027-03-20,Kills germs and bacteria,No,Not Applicable
1461,Zydus Montelukast 10mg,Medicine,81441519,436.01,Standard Pack,275,2027-02-09,Asthma prevention,Yes,Avoid alcohol
1462,Abbott Acne Control Gel,Skincare,45882178,1429.55,Standard Pack,263,2028-07-16,Reduces acne and pimples,No,Not Applicable
1463,Mankind Metformin 500mg,Medicine,17957216,1488.88,Standard Pack,443,2028-06-22,Type 2 diabetes management,Yes,May interact with Metformin
1464,Dr Reddy's Multivitamin Capsules,Supplement,53231088,1246.15,Standard Pack,389,2028-07-13,General dietary supplement,No,Not Applicable
1465,Dr Reddy's Medicated Soap,Body Care,87500742,955.95,Standard Pack,321,2027-10-19,Skin infection protection,No,Not Applicable
1466,Sun Pharma Medicated Soap,Body Care,95044078,1196.01,Standard Pack,393,2026-11-24,Skin infection protection,No,Not Applicable
1467,Torrent Foot Care Cream,Body Care,59535894,692.95,Standard Pack,249,2027-07-22,Cracked heel treatment,No,Not Applicable
1468,Sun Pharma Sanitary Pads Pack,Sanitary,71532017,959.56,Standard Pack,357,2027-08-22,Women hygiene product,No,Not Applicable
1469,Mankind Levothyroxine 50mcg,Medicine,39236638,1452.83,Standard Pack,422,2027-03-25,Thyroid hormone replacement,Yes,No major interactions reported
1470,Torrent Acne Control Gel,Skincare,55332729,830.02,Standard Pack,66,2028-03-22,Reduces acne and pimples,No,Not Applicable
1471,Cipla Hand Sanitizer,Body Care,16166355,167.37,Standard Pack,401,2027-12-04,Alcohol-based hand cleaner,No,Not Applicable
1472,Dr Reddy's Azithromycin 500mg,Medicine,69228397,695.65,Standard Pack,490,2027-11-02,Antibiotic for bacterial infections,Yes,May interact with Metformin
1473,Dr Reddy's Omega 3 Fish Oil,Supplement,46778269,158.14,Standard Pack,184,2027-05-04,Heart health supplement,No,Not Applicable
1474,Dr Reddy's Ibuprofen 400mg,Medicine,16950770,606.59,Standard Pack,156,2028-09-02,Anti-inflammatory pain reliever,No,May interact with Metformin
1475,Sun Pharma Body Lotion,Body Care,10145801,335.86,Standard Pack,39,2027-01-03,Hydrating body lotion,No,Not Applicable
1476,Glenmark Tampons Pack,Sanitary,69735865,33.74,Standard Pack,356,2027-08-07,Menstrual hygiene product,No,Not Applicable
1477,Dr Reddy's Pantoprazole 40mg,Medicine,74115841,124.83,Standard Pack,196,2026-11-20,Acidity treatment,Yes,Avoid with Warfarin
1478,Zydus Ibuprofen 400mg,Medicine,50165370,222.95,Standard Pack,396,2028-09-30,Anti-inflammatory pain reliever,No,May interact with Metformin
1479,Glenmark Vitamin D3 60000 IU,Supplement,85603667,32.54,Standard Pack,332,2027-02-05,Vitamin D supplement,No,Not Applicable
1480,Lupin Hand Sanitizer,Body Care,94299475,1127.44,Standard Pack,470,2027-10-16,Alcohol-based hand cleaner,No,Not Applicable
1481,Lupin Baby Wipes,Sanitary,21635070,1346.96,Standard Pack,71,2028-09-29,Gentle cleansing wipes,No,Not Applicable
1482,Mankind Montelukast 10mg,Medicine,57182314,1445.61,Standard Pack,161,2028-11-08,Asthma prevention,Yes,May interact with Metformin
1483,Sun Pharma Omega 3 Fish Oil,Supplement,43308414,839.03,Standard Pack,307,2028-08-28,Heart health supplement,No,Not Applicable
1484,Cipla Adult Diapers,Sanitary,98369672,1316.22,Standard Pack,105,2028-02-02,Incontinence protection,No,Not Applicable
1485,Lupin Face Masks Pack,Sanitary,62579931,457.4,Standard Pack,27,2028-10-31,Protective face masks,No,Not Applicable
1486,Mankind Iron Folic Acid,Supplement,25132198,376.8,Standard Pack,326,2028-04-20,Iron deficiency treatment,No,Not Applicable
1487,Cipla Levothyroxine 50mcg,Medicine,58465780,1402.21,Standard Pack,67,2027-09-21,Thyroid hormone replacement,Yes,Consult doctor if taking BP medication
1488,Glenmark Hand Sanitizer,Body Care,33188838,1148.83,Standard Pack,488,2028-10-17,Alcohol-based hand cleaner,No,Not Applicable
1489,Abbott Paracetamol 500mg,Medicine,19064068,40.41,Standard Pack,110,2026-09-30,Pain reliever and fever reducer,No,Avoid with Warfarin
1490,Torrent Foot Care Cream,Body Care,94365330,1074.69,Standard Pack,392,2027-10-20,Cracked heel treatment,No,Not Applicable
1491,Sun Pharma Medicated Soap,Body Care,95971459,814.12,Standard Pack,315,2027-01-24,Skin infection protection,No,Not Applicable
1492,Torrent Cetaphil Cleanser,Skincare,20606094,776.73,Standard Pack,104,2027-01-27,Gentle skin cleanser,No,Not Applicable
1493,Mankind Adult Diapers,Sanitary,88710263,958.76,Standard Pack,427,2028-06-16,Incontinence protection,No,Not Applicable
1494,Mankind Cetirizine 10mg,Medicine,42029368,105.7,Standard Pack,44,2027-11-08,Allergy relief,No,Avoid with Warfarin
1495,Abbott Foot Care Cream,Body Care,17385816,477.75,Standard Pack,379,2028-06-24,Cracked heel treatment,No,Not Applicable
1496,Cipla Vitamin D3 60000 IU,Supplement,28416255,1058.22,Standard Pack,83,2028-01-11,Vitamin D supplement,No,Not Applicable
1497,Glenmark Aloe Vera Gel,Skincare,44795538,267.11,Standard Pack,64,2028-09-26,Soothing skin gel,No,Not Applicable
1498,Cipla Cetaphil Cleanser,Skincare,54964418,1214.52,Standard Pack,139,2028-02-08,Gentle skin cleanser,No,Not Applicable
1499,Abbott Cetirizine 10mg,Medicine,94226031,134.06,Standard Pack,233,2028-01-26,Allergy relief,No,Avoid alcohol
1500,Abbott Insulin Glargine,Medicine,32398441,564.18,Standard Pack,130,2028-10-20,Long-acting insulin,Yes,Avoid with Warfarin
1501,Lupin Sanitary Pads Pack,Sanitary,78293320,23.8,Standard Pack,439,2026-09-02,Women hygiene product,No,Not Applicable
1502,Alkem Vitamin D3 60000 IU,Supplement,58852098,586.81,Standard Pack,76,2027-02-20,Vitamin D supplement,No,Not Applicable
1503,Mankind Levothyroxine 50mcg,Medicine,40133935,496.27,Standard Pack,213,2028-08-27,Thyroid hormone replacement,Yes,Avoid alcohol
1504,Abbott Cetaphil Cleanser,Skincare,60037465,196.71,Standard Pack,344,2026-10-13,Gentle skin cleanser,No,Not Applicable
1505,Glenmark Multivitamin Capsules,Supplement,16164431,1432.04,Standard Pack,35,2027-12-10,General dietary supplement,No,Not Applicable
1506,Zydus Acne Control Gel,Skincare,21594468,838.58,Standard Pack,4,2027-09-02,Reduces acne and pimples,No,Not Applicable
1507,Abbott Omega 3 Fish Oil,Supplement,50790016,1114.57,Standard Pack,124,2027-12-09,Heart health supplement,No,Not Applicable
1508,Alkem Aloe Vera Gel,Skincare,36229153,1104.05,Standard Pack,279,2028-10-07,Soothing skin gel,No,Not Applicable
1509,Cipla Multivitamin Capsules,Supplement,65034115,55.39,Standard Pack,277,2027-08-10,General dietary supplement,No,Not Applicable
1510,Cipla Ibuprofen 400mg,Medicine,98221829,576.89,Standard Pack,377,2028-09-03,Anti-inflammatory pain reliever,No,Avoid alcohol
1511,Glenmark Amlodipine 5mg,Medicine,41966313,641.33,Standard Pack,492,2026-10-21,Hypertension treatment,Yes,May interact with Metformin
1512,Cipla Cetaphil Cleanser,Skincare,41067722,1347.99,Standard Pack,266,2027-10-17,Gentle skin cleanser,No,Not Applicable
1513,Sun Pharma Moisturizing Cream,Skincare,87949714,161.45,Standard Pack,68,2028-06-03,Hydrates dry skin,No,Not Applicable
1514,Abbott Body Lotion,Body Care,86211608,112.18,Standard Pack,339,2027-01-01,Hydrating body lotion,No,Not Applicable
1515,Torrent Omega 3 Fish Oil,Supplement,52279780,1390.54,Standard Pack,201,2028-08-07,Heart health supplement,No,Not Applicable
1516,Alkem Acne Control Gel,Skincare,46501299,365.74,Standard Pack,483,2027-03-16,Reduces acne and pimples,No,Not Applicable
1517,Sun Pharma Calcium + Vitamin D,Supplement,30858851,176.37,Standard Pack,230,2027-12-11,Bone health supplement,No,Not Applicable
1518,Sun Pharma Moisturizing Cream,Skincare,81930575,550.27,Standard Pack,394,2027-03-21,Hydrates dry skin,No,Not Applicable
1519,Alkem Hand Sanitizer,Body Care,45568761,1281.67,Standard Pack,46,2027-01-29,Alcohol-based hand cleaner,No,Not Applicable
1520,Cipla Aloe Vera Gel,Skincare,38859601,1257.17,Standard Pack,167,2027-01-19,Soothing skin gel,No,Not Applicable
1521,Zydus Amlodipine 5mg,Medicine,63183031,779.92,Standard Pack,346,2027-06-23,Hypertension treatment,Yes,Avoid alcohol
1522,Mankind Vitamin D3 60000 IU,Supplement,70693413,842.81,Standard Pack,281,2027-05-03,Vitamin D supplement,No,Not Applicable
1523,Sun Pharma Insulin Glargine,Medicine,28762704,199.75,Standard Pack,31,2028-10-28,Long-acting insulin,Yes,May interact with Metformin
1524,Mankind Multivitamin Capsules,Supplement,59961172,1035.7,Standard Pack,480,2028-06-11,General dietary supplement,No,Not Applicable
1525,Abbott Montelukast 10mg,Medicine,44738319,1377.79,Standard Pack,38,2026-09-12,Asthma prevention,Yes,Avoid with Warfarin
1526,Dr Reddy's Iron Folic Acid,Supplement,22345163,1359.52,Standard Pack,424,2027-07-26,Iron deficiency treatment,No,Not Applicable
1527,Alkem Paracetamol 500mg,Medicine,16796477,268.62,Standard Pack,293,2027-11-07,Pain reliever and fever reducer,No,No major interactions reported
1528,Mankind Body Lotion,Body Care,67265875,275.75,Standard Pack,109,2027-02-28,Hydrating body lotion,No,Not Applicable
1529,Alkem Acne Control Gel,Skincare,29948970,71.28,Standard Pack,317,2028-05-13,Reduces acne and pimples,No,Not Applicable
1530,Alkem Omega 3 Fish Oil,Supplement,65296657,1326.51,Standard Pack,245,2026-10-22,Heart health supplement,No,Not Applicable
1531,Mankind Cetirizine 10mg,Medicine,28419506,640.47,Standard Pack,329,2028-11-14,Allergy relief,No,Consult doctor if taking BP medication
1532,Cipla Calcium + Vitamin D,Supplement,61338023,1177.24,Standard Pack,183,2027-12-25,Bone health supplement,No,Not Applicable
1533,Zydus Baby Wipes,Sanitary,85920407,763.54,Standard Pack,198,2027-05-24,Gentle cleansing wipes,No,Not Applicable
1534,Zydus Vitamin D3 60000 IU,Supplement,90143600,344.15,Standard Pack,458,2028-10-26,Vitamin D supplement,No,Not Applicable
1535,Alkem Cetaphil Cleanser,Skincare,81059199,549.0,Standard Pack,299,2027-04-16,Gentle skin cleanser,No,Not Applicable
1536,Lupin Vitamin D3 60000 IU,Supplement,98162850,376.91,Standard Pack,273,2028-11-08,Vitamin D supplement,No,Not Applicable
1537,Abbott Amlodipine 5mg,Medicine,62133188,545.11,Standard Pack,429,2027-02-14,Hypertension treatment,Yes,May interact with Metformin
1538,Zydus Calcium + Vitamin D,Supplement,58155056,1372.69,Standard Pack,14,2028-08-10,Bone health supplement,No,Not Applicable
1539,Abbott Aloe Vera Gel,Skincare,29072646,853.4,Standard Pack,96,2028-01-07,Soothing skin gel,No,Not Applicable
1540,Dr Reddy's Adult Diapers,Sanitary,75825262,76.19,Standard Pack,28,2027-04-16,Incontinence protection,No,Not Applicable
1541,Cipla Tampons Pack,Sanitary,80658723,727.42,Standard Pack,169,2028-05-10,Menstrual hygiene product,No,Not Applicable
1542,Zydus Multivitamin Capsules,Supplement,33818260,1379.8,Standard Pack,432,2027-07-18,General dietary supplement,No,Not Applicable
1543,Dr Reddy's Paracetamol 500mg,Medicine,88733350,1062.95,Standard Pack,72,2028-10-21,Pain reliever and fever reducer,No,Avoid with Warfarin
1544,Sun Pharma Adult Diapers,Sanitary,60142505,1062.72,Standard Pack,339,2027-09-30,Incontinence protection,No,Not Applicable
1545,Zydus Sanitary Pads Pack,Sanitary,50502233,497.45,Standard Pack,499,2027-01-29,Women hygiene product,No,Not Applicable
1546,Zydus Medicated Soap,Body Care,33381086,1066.63,Standard Pack,287,2028-07-31,Skin infection protection,No,Not Applicable
1547,Lupin Adult Diapers,Sanitary,99326148,891.65,Standard Pack,89,2027-09-12,Incontinence protection,No,Not Applicable
1548,Dr Reddy's Acne Control Gel,Skincare,33851602,1098.67,Standard Pack,485,2028-08-08,Reduces acne and pimples,No,Not Applicable
1549,Abbott Baby Wipes,Sanitary,14346338,289.48,Standard Pack,162,2028-05-08,Gentle cleansing wipes,No,Not Applicable
1550,Sun Pharma Calcium + Vitamin D,Supplement,76596831,228.15,Standard Pack,381,2026-11-08,Bone health supplement,No,Not Applicable
1551,Zydus Omega 3 Fish Oil,Supplement,32533467,961.56,Standard Pack,493,2026-11-19,Heart health supplement,No,Not Applicable
1552,Cipla Moisturizing Cream,Skincare,45596211,330.33,Standard Pack,354,2026-10-29,Hydrates dry skin,No,Not Applicable
1553,Sun Pharma Acne Control Gel,Skincare,10171954,91.26,Standard Pack,224,2028-09-09,Reduces acne and pimples,No,Not Applicable
1554,Mankind Antiseptic Liquid,Body Care,76180344,1325.02,Standard Pack,179,2028-03-02,Kills germs and bacteria,No,Not Applicable
1555,Alkem Body Lotion,Body Care,87585294,983.43,Standard Pack,351,2027-04-08,Hydrating body lotion,No,Not Applicable
1556,Sun Pharma Iron Folic Acid,Supplement,14484588,456.46,Standard Pack,163,2027-05-15,Iron deficiency treatment,No,Not Applicable
1557,Zydus Azithromycin 500mg,Medicine,32831133,1334.14,Standard Pack,82,2028-09-08,Antibiotic for bacterial infections,Yes,Avoid with Warfarin
1558,Zydus Sanitary Pads Pack,Sanitary,89729429,1478.21,Standard Pack,457,2027-12-28,Women hygiene product,No,Not Applicable
1559,Dr Reddy's Pantoprazole 40mg,Medicine,91512791,1336.83,Standard Pack,80,2026-10-14,Acidity treatment,Yes,Avoid with Warfarin
1560,Lupin Sunscreen SPF 50,Skincare,64932613,1051.85,Standard Pack,369,2028-09-06,UV protection lotion,No,Not Applicable
1561,Torrent Adult Diapers,Sanitary,49916439,371.57,Standard Pack,25,2027-09-27,Incontinence protection,No,Not Applicable
1562,Alkem Face Masks Pack,Sanitary,30614492,100.67,Standard Pack,1,2027-11-01,Protective face masks,No,Not Applicable
1563,Abbott Cetirizine 10mg,Medicine,74468586,315.52,Standard Pack,13,2027-03-20,Allergy relief,No,May interact with Metformin
1564,Alkem Cetaphil Cleanser,Skincare,25503345,476.36,Standard Pack,203,2027-12-16,Gentle skin cleanser,No,Not Applicable
1565,Sun Pharma Hand Sanitizer,Body Care,96149847,825.31,Standard Pack,94,2027-09-04,Alcohol-based hand cleaner,No,Not Applicable
1566,Dr Reddy's Hand Sanitizer,Body Care,69830944,86.03,Standard Pack,225,2027-12-10,Alcohol-based hand cleaner,No,Not Applicable
1567,Torrent Sunscreen SPF 50,Skincare,85731895,111.23,Standard Pack,385,2028-08-03,UV protection lotion,No,Not Applicable
1568,Zydus Azithromycin 500mg,Medicine,82672055,632.7,Standard Pack,387,2028-04-15,Antibiotic for bacterial infections,Yes,May interact with Metformin
1569,Mankind Sanitary Pads Pack,Sanitary,80139805,639.58,Standard Pack,274,2028-07-24,Women hygiene product,No,Not Applicable
1570,Lupin Foot Care Cream,Body Care,73922841,462.3,Standard Pack,202,2028-08-21,Cracked heel treatment,No,Not Applicable
1571,Abbott Levothyroxine 50mcg,Medicine,79366056,1204.67,Standard Pack,346,2028-05-17,Thyroid hormone replacement,Yes,May interact with Metformin
1572,Dr Reddy's Insulin Glargine,Medicine,32436477,1458.8,Standard Pack,413,2027-03-06,Long-acting insulin,Yes,May interact with Metformin
1573,Sun Pharma Pantoprazole 40mg,Medicine,68437492,318.84,Standard Pack,421,2028-05-24,Acidity treatment,Yes,May interact with Metformin
1574,Zydus Adult Diapers,Sanitary,18994192,148.8,Standard Pack,284,2027-10-01,Incontinence protection,No,Not Applicable
1575,Torrent Adult Diapers,Sanitary,79751366,698.07,Standard Pack,447,2026-09-02,Incontinence protection,No,Not Applicable
1576,Glenmark Face Masks Pack,Sanitary,66316931,186.53,Standard Pack,76,2027-01-19,Protective face masks,No,Not Applicable
1577,Abbott Face Masks Pack,Sanitary,23449152,1388.89,Standard Pack,288,2028-10-27,Protective face masks,No,Not Applicable
1578,Glenmark Cetirizine 10mg,Medicine,56153339,1319.28,Standard Pack,135,2027-09-17,Allergy relief,No,No major interactions reported
1579,Alkem Face Masks Pack,Sanitary,15028557,274.86,Standard Pack,206,2027-01-15,Protective face masks,No,Not Applicable
1580,Mankind Face Masks Pack,Sanitary,15205303,605.77,Standard Pack,450,2027-07-26,Protective face masks,No,Not Applicable
1581,Alkem Vitamin D3 60000 IU,Supplement,46048781,1347.61,Standard Pack,10,2027-08-01,Vitamin D supplement,No,Not Applicable
1582,Torrent Acne Control Gel,Skincare,75984013,1290.19,Standard Pack,350,2026-11-29,Reduces acne and pimples,No,Not Applicable
1583,Torrent Multivitamin Capsules,Supplement,69473299,1165.57,Standard Pack,164,2027-05-23,General dietary supplement,No,Not Applicable
1584,Sun Pharma Foot Care Cream,Body Care,35224301,673.74,Standard Pack,467,2027-10-11,Cracked heel treatment,No,Not Applicable
1585,Zydus Foot Care Cream,Body Care,17543817,782.6,Standard Pack,81,2026-10-27,Cracked heel treatment,No,Not Applicable
1586,Mankind Aloe Vera Gel,Skincare,28206610,1175.16,Standard Pack,268,2028-03-25,Soothing skin gel,No,Not Applicable
1587,Lupin Metformin 500mg,Medicine,36941091,1258.73,Standard Pack,127,2026-09-23,Type 2 diabetes management,Yes,No major interactions reported
1588,Lupin Ibuprofen 400mg,Medicine,46772637,565.16,Standard Pack,237,2028-01-20,Anti-inflammatory pain reliever,No,No major interactions reported
1589,Lupin Paracetamol 500mg,Medicine,59991642,743.4,Standard Pack,228,2027-02-18,Pain reliever and fever reducer,No,No major interactions reported
1590,Zydus Face Masks Pack,Sanitary,56204319,262.0,Standard Pack,457,2027-05-12,Protective face masks,No,Not Applicable
1591,Cipla Cetirizine 10mg,Medicine,61883966,93.48,Standard Pack,437,2028-03-28,Allergy relief,No,May interact with Metformin
1592,Lupin Multivitamin Capsules,Supplement,46115786,984.35,Standard Pack,262,2026-09-10,General dietary supplement,No,Not Applicable
1593,Dr Reddy's Insulin Glargine,Medicine,96888739,276.34,Standard Pack,410,2026-08-29,Long-acting insulin,Yes,May interact with Metformin
1594,Torrent Aloe Vera Gel,Skincare,96267144,427.56,Standard Pack,458,2027-09-10,Soothing skin gel,No,Not Applicable
1595,Torrent Moisturizing Cream,Skincare,39287523,710.71,Standard Pack,346,2028-02-05,Hydrates dry skin,No,Not Applicable
1596,Abbott Baby Wipes,Sanitary,23732098,30.87,Standard Pack,339,2027-09-08,Gentle cleansing wipes,No,Not Applicable
1597,Abbott Face Masks Pack,Sanitary,47940248,461.74,Standard Pack,55,2027-12-27,Protective face masks,No,Not Applicable
1598,Torrent Ibuprofen 400mg,Medicine,95979171,501.2,Standard Pack,141,2027-05-15,Anti-inflammatory pain reliever,No,Avoid alcohol
1599,Glenmark Multivitamin Capsules,Supplement,42252798,1351.54,Standard Pack,412,2028-04-26,General dietary supplement,No,Not Applicable
1600,Dr Reddy's Hand Sanitizer,Body Care,13416548,989.99,Standard Pack,151,2027-05-13,Alcohol-based hand cleaner,No,Not Applicable
1601,Mankind Medicated Soap,Body Care,14740436,882.88,Standard Pack,292,2027-03-03,Skin infection protection,No,Not Applicable
1602,Glenmark Sunscreen SPF 50,Skincare,95672999,1181.65,Standard Pack,464,2028-07-08,UV protection lotion,No,Not Applicable
1603,Torrent Aloe Vera Gel,Skincare,32815223,1264.15,Standard Pack,448,2028-03-14,Soothing skin gel,No,Not Applicable
1604,Sun Pharma Omega 3 Fish Oil,Supplement,73187139,209.36,Standard Pack,132,2028-09-01,Heart health supplement,No,Not Applicable
1605,Zydus Tampons Pack,Sanitary,97836731,152.16,Standard Pack,181,2027-04-06,Menstrual hygiene product,No,Not Applicable
1606,Zydus Moisturizing Cream,Skincare,59886371,405.63,Standard Pack,150,2027-12-08,Hydrates dry skin,No,Not Applicable
1607,Cipla Insulin Glargine,Medicine,95147289,883.69,Standard Pack,483,2028-05-17,Long-acting insulin,Yes,Avoid with Warfarin
1608,Glenmark Antiseptic Liquid,Body Care,26081422,1303.9,Standard Pack,195,2028-02-14,Kills germs and bacteria,No,Not Applicable
1609,Cipla Moisturizing Cream,Skincare,30237141,223.3,Standard Pack,102,2027-08-06,Hydrates dry skin,No,Not Applicable
1610,Alkem Foot Care Cream,Body Care,29223220,488.25,Standard Pack,366,2027-02-21,Cracked heel treatment,No,Not Applicable
1611,Zydus Insulin Glargine,Medicine,94695784,1480.23,Standard Pack,160,2028-05-31,Long-acting insulin,Yes,Avoid with Warfarin
1612,Torrent Insulin Glargine,Medicine,38102825,1146.57,Standard Pack,86,2028-04-02,Long-acting insulin,Yes,May interact with Metformin
1613,Dr Reddy's Body Lotion,Body Care,92474074,661.89,Standard Pack,219,2027-10-08,Hydrating body lotion,No,Not Applicable
1614,Mankind Medicated Soap,Body Care,10626681,75.83,Standard Pack,102,2028-09-07,Skin infection protection,No,Not Applicable
1615,Zydus Cetaphil Cleanser,Skincare,81274148,302.05,Standard Pack,346,2026-08-25,Gentle skin cleanser,No,Not Applicable
1616,Zydus Multivitamin Capsules,Supplement,51888314,210.82,Standard Pack,196,2028-01-18,General dietary supplement,No,Not Applicable
1617,Dr Reddy's Adult Diapers,Sanitary,18762675,1239.29,Standard Pack,152,2027-06-14,Incontinence protection,No,Not Applicable
1618,Abbott Foot Care Cream,Body Care,80345879,520.0,Standard Pack,454,2028-07-24,Cracked heel treatment,No,Not Applicable
1619,Alkem Omega 3 Fish Oil,Supplement,58217837,1130.17,Standard Pack,84,2027-10-08,Heart health supplement,No,Not Applicable
1620,Lupin Amlodipine 5mg,Medicine,27610141,332.56,Standard Pack,11,2028-04-15,Hypertension treatment,Yes,Consult doctor if taking BP medication
